timestamp,smoother_server,map_server,amcl,controller_server,planner_server,behavior_server,bt_navigator,velocity_smoother
2025-06-18T01:06:48.371089,7.0,5.0,9.0,12.0,10.0,10.0,16.0,6.0
2025-06-18T01:06:49.371760,7.0,6.0,9.0,10.0,10.0,9.0,18.0,5.0
2025-06-18T01:06:50.372378,7.0,4.0,7.0,12.0,10.0,10.0,17.0,6.0
2025-06-18T01:06:51.372833,7.0,6.0,9.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:06:52.373259,8.0,5.0,7.0,11.0,9.0,9.0,17.0,6.0
2025-06-18T01:06:53.373904,7.0,4.0,8.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:06:54.374391,7.0,6.0,8.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:06:55.374950,7.0,5.0,8.0,11.0,9.0,9.0,17.0,5.0
2025-06-18T01:06:56.375748,6.0,5.0,7.0,10.0,9.0,8.0,16.0,6.0
2025-06-18T01:06:57.376495,8.0,6.0,8.0,11.0,10.0,10.0,17.0,5.0
2025-06-18T01:06:58.378798,8.0,4.0,9.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:06:59.379896,7.0,6.0,6.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:07:00.380819,7.0,5.0,10.0,10.0,9.0,9.0,17.0,6.0
2025-06-18T01:07:01.383377,7.0,5.0,7.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:07:02.386238,7.0,5.0,9.0,10.0,11.0,9.0,16.0,5.0
2025-06-18T01:07:03.387306,8.0,6.0,8.0,12.0,9.0,10.0,17.0,6.0
2025-06-18T01:07:04.388039,7.0,4.0,8.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:07:05.390366,7.0,6.0,7.0,10.0,9.0,9.0,17.0,6.0
2025-06-18T01:07:06.392243,7.0,5.0,9.0,12.0,10.0,9.0,17.0,6.0
2025-06-18T01:07:07.392897,7.0,5.0,7.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:07:08.395509,7.0,5.0,8.0,10.0,9.0,9.0,16.0,4.0
2025-06-18T01:07:09.396048,8.0,5.0,9.0,12.0,10.0,9.0,17.0,6.0
2025-06-18T01:07:10.396536,7.0,6.0,6.0,10.0,11.0,10.0,17.0,6.0
2025-06-18T01:07:11.398531,7.0,5.0,9.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:07:12.400407,8.0,5.0,8.0,12.0,9.0,10.0,17.0,6.0
2025-06-18T01:07:13.401475,7.0,5.0,8.0,10.0,11.0,9.0,16.9,6.0
2025-06-18T01:07:14.405470,7.0,5.0,9.0,11.0,9.0,9.0,17.0,6.0
2025-06-18T01:07:15.406022,7.0,6.0,8.0,12.0,10.0,10.0,17.0,6.0
2025-06-18T01:07:16.407987,8.0,5.0,7.0,10.0,9.0,8.0,16.0,5.0
2025-06-18T01:07:17.408517,6.0,4.0,9.0,12.0,11.0,10.0,17.0,6.0
2025-06-18T01:07:18.408983,8.0,6.0,8.0,11.0,9.0,10.0,17.0,6.0
2025-06-18T01:07:19.409831,7.0,5.0,7.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:07:20.411563,7.0,5.0,9.0,10.0,9.0,9.0,17.0,5.0
2025-06-18T01:07:21.412157,8.0,6.0,8.0,11.0,10.0,9.0,17.0,7.0
2025-06-18T01:07:22.412722,7.0,5.0,8.0,12.0,10.0,10.0,17.0,4.0
2025-06-18T01:07:23.413761,7.0,5.0,8.0,10.0,10.0,9.0,16.0,6.0
2025-06-18T01:07:24.415703,8.0,5.0,9.0,12.0,10.0,9.0,18.0,7.0
2025-06-18T01:07:25.418699,7.0,5.0,7.0,10.0,10.0,10.0,17.0,5.0
2025-06-18T01:07:26.419924,7.0,6.0,7.0,11.0,10.0,9.0,16.0,5.0
2025-06-18T01:07:27.420746,7.0,5.0,9.0,12.0,9.0,10.0,17.0,6.0
2025-06-18T01:07:28.422036,7.0,5.0,9.0,11.0,10.0,9.0,16.0,6.0
2025-06-18T01:07:29.423839,8.0,5.0,8.0,10.0,10.0,9.0,18.0,5.0
2025-06-18T01:07:30.427195,7.0,6.0,9.0,11.9,9.0,10.0,15.9,6.0
2025-06-18T01:07:31.428685,7.0,5.0,8.0,10.0,11.0,9.0,17.0,6.0
2025-06-18T01:07:32.429625,8.0,4.0,9.0,11.0,10.0,9.0,16.0,5.0
2025-06-18T01:07:33.431337,7.0,6.0,8.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:07:34.431842,7.0,5.0,7.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:07:35.433504,7.0,5.0,9.0,11.0,9.0,9.0,17.0,5.0
2025-06-18T01:07:36.437119,7.0,6.0,7.0,11.0,11.0,9.0,16.9,6.0
2025-06-18T01:07:37.438210,8.0,4.0,8.0,11.0,9.0,9.0,17.0,5.0
2025-06-18T01:07:38.440148,6.0,6.0,8.0,10.0,10.0,9.0,16.0,6.0
2025-06-18T01:07:39.440604,9.0,5.0,9.0,12.0,10.0,9.0,18.0,6.0
2025-06-18T01:07:40.441099,7.0,5.0,8.0,11.0,10.0,10.0,16.0,6.0
2025-06-18T01:07:41.442874,7.0,6.0,7.0,11.0,10.0,10.0,17.0,5.0
2025-06-18T01:07:42.443814,7.0,5.0,9.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:07:43.444605,7.0,5.0,7.0,12.0,11.0,9.0,17.0,5.0
2025-06-18T01:07:44.445216,7.0,5.0,8.0,10.0,9.0,10.0,16.0,6.0
2025-06-18T01:07:45.446023,9.0,6.0,9.0,12.0,11.0,9.0,17.0,6.0
2025-06-18T01:07:46.447547,6.0,4.0,7.0,10.0,9.0,9.0,17.0,6.0
2025-06-18T01:07:47.448796,7.0,5.0,8.0,11.0,11.0,9.0,16.0,5.0
2025-06-18T01:07:48.449501,8.0,6.0,9.0,11.0,10.0,10.0,18.0,6.0
2025-06-18T01:07:49.450154,7.0,5.0,8.0,11.0,9.0,9.0,16.0,5.0
2025-06-18T01:07:50.451962,7.0,5.0,8.0,11.0,9.0,9.0,16.0,6.0
2025-06-18T01:07:51.452556,8.0,6.0,9.0,12.0,11.0,10.0,17.0,5.0
2025-06-18T01:07:52.455826,7.0,5.0,7.0,10.0,9.0,9.0,16.0,7.0
2025-06-18T01:07:53.457133,7.0,5.0,9.0,11.0,10.0,9.0,18.0,5.0
2025-06-18T01:07:54.459714,8.0,5.0,8.0,12.0,10.0,10.0,17.0,6.0
2025-06-18T01:07:55.460465,7.0,5.0,8.0,10.0,10.0,9.0,16.0,6.0
2025-06-18T01:07:56.462067,7.0,5.0,8.0,11.0,10.0,9.0,16.0,5.0
2025-06-18T01:07:57.464983,8.0,6.0,7.0,12.0,11.0,10.0,17.9,6.0
2025-06-18T01:07:58.467549,7.0,4.0,9.0,10.0,9.0,9.0,16.0,5.0
2025-06-18T01:07:59.468577,7.0,5.0,7.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:08:00.469247,7.0,6.0,9.0,12.0,10.0,10.0,16.0,6.0
2025-06-18T01:08:01.470416,7.0,5.0,8.0,10.0,10.0,9.0,18.0,5.0
2025-06-18T01:08:02.472205,8.0,6.0,8.0,12.0,10.0,9.0,16.0,7.0
2025-06-18T01:08:03.472733,8.0,5.0,8.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:08:04.474198,7.0,5.0,8.0,10.0,11.0,9.0,16.0,6.0
2025-06-18T01:08:05.478605,7.0,5.0,9.0,12.0,9.0,10.0,15.9,5.0
2025-06-18T01:08:06.479490,7.0,6.0,7.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:08:07.482059,7.0,5.0,8.0,11.0,10.0,10.0,16.0,6.0
2025-06-18T01:08:08.482671,8.0,4.0,7.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:08:09.485340,8.0,6.0,9.0,11.0,10.0,10.0,16.0,6.0
2025-06-18T01:08:10.486121,7.0,5.0,8.0,11.0,9.0,9.0,17.0,6.0
2025-06-18T01:08:11.486696,7.0,5.0,8.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:08:12.487197,7.0,6.0,8.0,11.0,9.0,9.0,17.0,6.0
2025-06-18T01:08:13.488299,7.0,5.0,7.0,10.0,11.0,9.0,16.0,5.0
2025-06-18T01:08:14.490619,8.0,5.0,9.0,11.0,9.0,9.0,15.9,6.0
2025-06-18T01:08:15.492519,7.0,5.0,8.0,12.0,11.0,10.0,17.0,6.0
2025-06-18T01:08:16.492940,7.0,6.0,8.0,11.0,9.0,10.0,16.0,5.0
2025-06-18T01:08:17.493345,8.0,5.0,8.0,11.0,10.0,8.0,17.0,6.0
2025-06-18T01:08:18.493966,7.0,5.0,8.0,12.0,10.0,10.0,17.0,6.0
2025-06-18T01:08:19.494523,7.0,5.0,8.0,11.0,11.0,9.0,16.0,5.0
2025-06-18T01:08:20.495728,8.0,5.0,7.0,11.0,9.0,9.0,16.0,5.0
2025-06-18T01:08:21.497572,7.0,5.0,8.0,10.0,9.0,10.0,16.0,7.0
2025-06-18T01:08:22.499387,7.0,5.0,9.0,11.0,10.0,9.0,18.0,5.0
2025-06-18T01:08:23.499896,7.0,6.0,7.0,12.0,11.0,9.0,16.0,5.0
2025-06-18T01:08:24.500577,7.0,6.0,9.0,10.0,9.0,10.0,16.0,6.0
2025-06-18T01:08:25.501432,8.0,4.0,8.0,11.0,9.0,8.0,16.0,6.0
2025-06-18T01:08:26.502027,7.0,5.0,8.0,11.0,11.0,9.0,17.0,6.0
2025-06-18T01:08:27.502637,7.0,6.0,9.0,11.0,9.0,10.0,16.0,5.0
2025-06-18T01:08:28.503236,8.0,5.0,8.0,11.0,11.0,9.0,16.0,6.0
2025-06-18T01:08:29.503674,6.0,5.0,8.0,11.0,10.0,9.0,17.0,5.0
2025-06-18T01:08:30.505340,7.0,5.0,8.0,12.0,10.0,10.0,17.0,7.0
2025-06-18T01:08:31.505903,8.0,6.0,7.0,10.0,10.0,10.0,16.0,5.0
2025-06-18T01:08:32.507582,7.0,4.0,9.0,11.0,9.0,9.0,16.0,5.0
2025-06-18T01:08:33.511491,8.0,6.0,8.0,11.0,10.0,9.0,15.9,6.0
2025-06-18T01:08:34.512179,6.0,5.0,8.0,12.0,10.0,9.0,17.0,5.0
2025-06-18T01:08:35.512607,7.0,5.0,8.0,10.0,10.0,9.0,16.0,6.0
2025-06-18T01:08:36.513132,8.0,6.0,9.0,12.0,11.0,10.0,16.0,6.0
2025-06-18T01:08:37.515083,7.0,5.0,6.0,10.0,9.0,8.0,17.0,5.0
2025-06-18T01:08:38.516604,6.0,4.0,8.0,10.0,8.0,9.0,16.0,6.0
2025-06-18T01:08:39.517480,7.0,6.0,8.0,10.0,10.0,9.0,17.0,6.0
2025-06-18T01:08:40.519472,7.0,5.0,7.0,11.0,10.0,8.0,16.0,5.0
2025-06-18T01:08:41.520015,8.0,5.0,9.0,11.0,9.0,10.0,16.0,5.0
2025-06-18T01:08:42.520921,7.0,5.0,8.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:08:43.521546,7.0,5.0,8.0,11.0,10.0,9.0,15.0,7.0
2025-06-18T01:08:44.521980,8.0,5.0,8.0,11.0,10.0,9.0,18.0,5.0
2025-06-18T01:08:45.522500,7.0,6.0,8.0,11.0,10.0,9.0,16.0,5.0
2025-06-18T01:08:46.523159,6.0,5.0,9.0,10.0,10.0,9.0,16.0,6.0
2025-06-18T01:08:47.523648,8.0,5.0,7.0,11.0,9.0,9.0,17.0,6.0
2025-06-18T01:08:48.525552,8.0,5.0,10.0,11.0,10.0,9.0,16.0,6.0
2025-06-18T01:08:49.527279,7.0,6.0,7.0,11.0,11.0,10.0,16.0,5.0
2025-06-18T01:08:50.528101,7.0,5.0,8.0,11.0,9.0,9.0,16.0,5.0
2025-06-18T01:08:51.528762,7.0,5.0,9.0,11.0,11.0,9.0,17.0,6.0
2025-06-18T01:08:52.530088,7.0,5.0,7.0,10.0,9.0,9.0,15.0,6.0
2025-06-18T01:08:53.530648,7.0,5.0,8.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:08:54.532287,8.0,6.0,8.0,11.0,10.0,10.0,16.0,6.0
2025-06-18T01:08:55.532913,7.0,5.0,8.0,11.0,10.0,9.0,16.0,4.0
2025-06-18T01:08:56.534334,7.0,4.0,9.0,12.0,11.0,10.0,17.0,6.0
2025-06-18T01:08:57.534881,7.0,6.0,8.0,10.0,9.0,9.0,16.0,7.0
2025-06-18T01:08:58.535295,8.0,5.0,8.0,11.0,10.0,9.0,16.0,4.0
2025-06-18T01:08:59.535909,7.0,5.0,7.0,11.0,10.0,9.0,16.0,6.0
2025-06-18T01:09:00.536468,8.0,5.0,9.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:09:01.536979,7.0,6.0,8.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:09:02.538145,7.0,5.0,8.0,11.0,11.0,10.0,15.9,5.0
2025-06-18T01:09:03.541758,8.0,5.0,7.0,11.0,9.0,10.0,16.0,7.0
2025-06-18T01:09:04.542405,7.0,6.0,8.0,12.0,10.0,8.0,16.0,5.0
2025-06-18T01:09:05.542925,8.0,5.0,9.0,12.0,11.0,10.0,17.0,6.0
2025-06-18T01:09:06.543635,7.0,5.0,8.0,10.0,10.0,9.0,16.0,6.0
2025-06-18T01:09:07.545589,7.0,5.0,8.0,11.0,9.0,10.0,17.0,5.0
2025-06-18T01:09:08.546834,7.0,5.0,7.0,11.0,10.0,9.0,15.0,6.0
2025-06-18T01:09:09.547359,8.0,6.0,9.0,11.0,11.0,9.0,17.0,5.0
2025-06-18T01:09:10.547918,7.0,5.0,7.0,11.0,10.0,10.0,17.0,6.0
2025-06-18T01:09:11.548938,6.0,5.0,8.0,10.0,8.0,8.0,16.0,6.0
2025-06-18T01:09:12.549687,7.0,5.0,8.0,11.0,10.0,9.0,16.0,5.0
2025-06-18T01:09:13.550619,7.0,5.0,7.0,10.0,9.0,8.0,15.0,6.0
2025-06-18T01:09:14.551377,7.0,5.0,7.0,10.0,9.0,10.0,16.0,6.0
2025-06-18T01:09:15.552229,7.0,5.0,8.0,11.0,10.0,9.0,17.0,6.0
2025-06-18T01:09:16.553934,7.0,5.0,9.0,12.0,11.0,9.0,16.0,5.0
2025-06-18T01:09:17.554486,8.0,5.0,8.0,11.0,9.0,10.0,16.0,5.0
2025-06-18T01:09:18.556178,8.0,6.0,7.0,10.0,11.0,9.0,16.0,6.0
2025-06-18T01:09:19.557624,7.0,5.0,8.0,10.0,9.0,9.0,17.0,6.0
